encounter_index,memory_id,action,retrieval_count,average_utility,quality_score,reason
3729,M043423,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
3732,M094144,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
3734,M027620,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
3746,M086253,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
3758,M021585,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
3768,M073403,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
3770,M099643,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
3776,M037993,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
3779,M049741,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
3787,M094535,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
3795,M007992,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
3809,M075088,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
3812,M092400,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
3818,M059192,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
3833,M045002,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
3854,M088331,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
3859,M097186,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
3871,M092828,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
3873,M086373,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
3878,M083869,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
3889,M085856,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
3892,M007894,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
3914,M035054,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
3915,M091349,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
3940,M048662,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
3954,M046601,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
3972,M057122,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
3972,M086844,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
3976,M024337,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
3985,M048731,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
3985,M070889,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
3988,M056777,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
3988,M070625,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
3989,M015755,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
3996,M043574,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4005,M002251,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4016,M029524,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4021,M090325,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
4021,M095747,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
4032,M040210,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4035,M060743,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4036,M058779,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4042,M067556,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4045,M023835,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4048,M020260,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4048,M009454,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4065,M065923,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4065,M085086,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4077,M001329,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4085,M079584,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4097,M029568,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4098,M056092,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4106,M101535,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4107,M008173,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4109,M024185,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
4111,M079356,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4113,M035511,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4115,M044849,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4130,M037379,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4132,M066218,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4148,M040690,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4180,M054935,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4195,M024040,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4201,M015187,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
4208,M094739,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
4213,M059645,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4213,M062172,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4214,M015750,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4217,M084020,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4224,M086276,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4237,M021230,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4244,M072414,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4248,M012793,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4257,M030177,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4266,M018548,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4267,M039693,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4269,M015415,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4281,M101210,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4282,M057019,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4298,M051349,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4300,M096680,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4330,M069417,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4334,M042692,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4344,M024300,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4366,M052558,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4398,M077917,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4400,M046921,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4406,M085992,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4413,M017721,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
4426,M039263,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4426,M043452,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4430,M073286,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4441,M085030,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4441,M091777,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4445,M004915,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4457,M022576,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4457,M032106,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4458,M045877,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4465,M045678,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4468,M043896,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
4486,M096335,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4491,M049991,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4501,M069197,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4506,M045707,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4506,M055541,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4523,M024452,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4533,M080916,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
4540,M039702,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4556,M013282,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4559,M031651,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4574,M043022,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4576,M051524,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4576,M050555,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4588,M056602,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4591,M092599,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4595,M009465,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
4605,M073647,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
4611,M024729,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
4622,M088330,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
4624,M006303,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4651,M078579,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4665,M081141,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
4684,M073700,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4685,M040647,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4693,M049731,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4705,M075389,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4712,M022168,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4716,M023848,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4736,M022525,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4738,M081200,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4740,M005181,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4740,M061680,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4743,M035511,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
4743,M061063,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
4753,M098862,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4761,M093340,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4768,M055241,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4773,M048969,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4773,M044312,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4775,M023349,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4786,M026292,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4797,M008534,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4820,M096952,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
4831,M018536,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
4837,M015727,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4846,M050419,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4852,M006985,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4862,M026319,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4863,M023668,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
4863,M100187,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
4864,M094496,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4864,M063568,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4866,M024635,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4870,M022566,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4870,M096810,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4883,M030157,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4884,M032591,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4892,M030493,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4907,M059139,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4908,M074097,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4908,M064468,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4922,M050555,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
4922,M089316,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4938,M065537,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4946,M032105,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4948,M011598,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4961,M046746,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
4977,M037477,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5001,M073120,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5007,M071839,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5009,M086993,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5022,M022002,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5028,M096539,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5029,M076172,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5039,M044818,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5050,M008737,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
5051,M017708,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5052,M098501,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5063,M001147,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5064,M080156,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5064,M081090,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5064,M045392,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5070,M031646,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5070,M041599,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5078,M009475,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5079,M080649,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5079,M083869,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
5092,M051919,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5104,M009234,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5108,M051724,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5113,M008845,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5119,M072556,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5131,M022603,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5135,M077548,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5144,M009454,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
5146,M033144,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5148,M091981,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5149,M059633,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5157,M067667,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5170,M010574,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5170,M058809,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5175,M034553,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5178,M025353,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
5195,M070268,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5209,M098862,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
5212,M086373,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
5220,M019355,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5220,M017320,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5227,M039608,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5236,M088457,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5251,M046843,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5265,M091981,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
5265,M089904,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5270,M097019,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5275,M010363,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5293,M034637,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5294,M057746,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5298,M022973,downgraded,2,-1.0,0.30000000000000004,quality_score=0.3000 < DOWNGRADE_THRESHOLD=0.4
5298,M046843,quarantined,3,-1.0,0.20000000000000004,retrieval_count=3>=N_MIN=3 and average_utility=-1.0000<=BETA=-0.2
